QID194_Answer4,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID194_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID194_Answer6,"Agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID194_Answer7,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID194_Answer8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID194_Choice1,"I am able to do my work in the most effective way possible.","Puedo realizar mi trabajo de la manera más eficiente posible","Sou capaz de fazer meu trabalho da maneira mais eficaz possível.","私は自分の仕事を最も効果的な方法で行うことができる。","我可以尽可能高效地工作。","Je suis capable de faire mon travail de la manière la plus efficace possible."
QID194_Choice20,"I am productive at work.","Soy productivo en el trabajo","Sou produtivo no trabalho.","私は仕事で生産的である。","我的工作效率很高。","Je suis productif au travail."
QID194_Choice21,"My work creates value.","Mi trabajo crea valor","Meu trabalho gera valor.","私の仕事は価値を生み出している。","我的工作创造价值。","Mon travail crée de la valeur."
QID194_Choice22,"My work is aligned with my set of skills.","Mi trabajo se encuentra en sintonía con mis habilidades","Meu trabalho está alinhado com meu conjunto de habilidades.","私の仕事は自分のスキルに合っている。","我的工作与我的技能相符。","Mon travail est aligné avec mes compétences."
QID194_QuestionText,"Thinking about the work you do, please rate how strongly you agree or disagree with the following statements.","Al pensar en el trabajo que realizas, por favor califica qué tan fuertemente estás de acuerdo o en desacuerdo con las siguientes afirmaciones.","Pensando no trabalho que você faz, avalie o quanto você concorda ou discorda das seguintes afirmações.","あなたの仕事について、以下の文章にどの程度同意するか、または同意しないかを評価してください。","思考您所从事的工作，请评价您对以下说法同意或不同意的程度。","En pensant au travail que vous faites, veuillez évaluer dans quelle mesure vous êtes d’accord ou en désaccord avec les énoncés suivants."
QID198_Choice1,"Extremely satisfied","Extremadamente satisfecho","Extremamente satisfeito","非常に満足","极其满意","Extrêmement satisfait"
QID198_Choice2,"Satisfied","Satisfecho","Satisfeito","満足","满意","Satisfait"
QID198_Choice3,"Slightly satisfied","Ligeramente satisfecho","Ligeiramente satisfeito","やや満足","略微满意","Assez satisfait"
QID198_Choice4,"Neither satisfied nor dissatisfied","Ni satisfecho ni insatisfecho","Nem satisfeito nem insatisfeito","満足でも不満でもない","说不上满意或不满意","Ni satisfait ni insatisfait"
QID198_Choice5,"Slightly dissatisfied","Ligeramente insatisfecho","Ligeiramente insatisfeito","やや不満","略微不满意","Un peu disatisfait"
QID198_Choice6,"Dissatisfied","Insatisfecho","Insatisfeito","不満","不满意","Disatisfait"
QID198_Choice7,"Extremely dissatisfied","Extremadamente insatisfecho","Extremamente insatisfeito","非常に不満","极其不满意","Très disatisfait"
QID198_Choice8,"I don't know or prefer not to answer","No lo sé o prefiero no contestar","Não sei ou prefiro não responder","わからない","我不知道或不愿回答","Je ne sais pas ou je préfère ne pas répondre"
QID198_QuestionText,"How do you feel about your <b>job as a whole</b>?","¿Cómo te sientes acerca de tu <b>trabajo en su conjunto</b>?","Como você se sente em relação ao seu <b>trabalho como um todo</b>?","<b>仕事全体</b>についてはどう感じていますか？","您对您的<b>工作整体</b>感觉如何？","Que pensez-vous de votre <b>travail dans son ensemble</b> ?"
QID199_Choice1,"More than six months","Más de seis meses","Mais de seis meses","6ヶ月以上","六个月以上","Plus de six mois"
QID199_Choice14,"Between one month and six months","Entre un mes y seis meses","Entre um mês e seis meses","1ヶ月以上6ヶ月未満","一个月至六个月","Entre un mois et six mois"
QID199_Choice15,"Between one week and one month","Entre una semana y un mes","Entre uma semana e um mês","1週間以上1ヶ月未満","一周至一个月","Entre une semaine et un mois"
QID199_Choice16,"Between one day and one week","Entre un día y una semana","Entre um dia e uma semana","1日以上1週間未満","一天至一周","Entre un jour et une semaine"
QID199_Choice17,"Less than one day","Menos de un día","Menos de um dia","1日未満","不到一天","Moins d'un jour"
QID199_Choice18,"Less than one hour","Menos de una hora","Menos de uma hora","1時間未満","不到一小时","Moins d'une heure"
QID199_Choice19,"I don’t know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない、または該当なし","我不知道或不适用","Je ne sais pas ou n/c"
QID199_QuestionText,"For the <b>primary application or service</b> you work on, how long does it generally take to restore service after a change to production or release to users results in degraded service  (for example, lead to service impairment or service outage) and subsequently require remediation (for example, require a hotfix, rollback, fix forward, or patch)?","Para la <b>aplicación o servicio principal</b> en el que trabajas, ¿cuánto tiempo suele tardar en restablecerse el servicio después de que un cambio en la producción o lanzamiento a los usuarios resulte en un servicio degradado (por ejemplo, provoque una disminución del rendimiento o una interrupción del servicio) y posteriormente requiera una corrección (por ejemplo, un hotfix, rollback, fix forward o parche)?","Para o <b>principal aplicativo ou serviço</b> em que você trabalha, quanto tempo geralmente leva para restaurar o serviço depois que uma alteração na produção ou liberação para os usuários resulta em serviço degradado (por exemplo, leva a uma deficiência ou interrupção do serviço) e, subsequentemente, exige correção (por exemplo, exige um hotfix, reversão, correção ou patch)?","あなたが携わっている<b>主要なアプリケーションやサービス</b>について、本番環境への変更またはユーザーへのリリースによってサービスが低下し（例えば、サービス障害またはサービス停止につながる）、その後、修復（例えば、ホットフィックス、ロールバック、フィックスフォワード、またはパッチが必要）が必要になった場合、一般的にサービスの復旧にはどれくらいの時間がかかりますか?","对于您负责的<b>主要应用程序或服务</b>，在生产更改或向用户发布的更改导致服务质量下降（例如，导致服务受损或服务中断）并随之需要补救（例如，需要热修复、回滚、向前修复或补丁）之后，恢复服务一般需要多长时间？","Pour <b>l’application ou le service principal</b> sur lequel vous travaillez, combien de temps faut-il généralement pour rétablir le service après qu’une modification de la production ou de la mise à disposition des utilisateurs a entraîné une dégradation du service (par exemple, une panne de service ou une interruption de service) et nécessite par la suite une correction (par exemple, nécessite un correctif, une restauration, un correctif en avant ou un correctif) ?"
QID202_Answer1,"Not at all relied on","No dependí para nada","Não confia em nada","全く活用しなかった","完全不依赖","Pas du tout utilisé"
QID202_Answer10,"Minimally relied on","Dependí mínimamente","Minimamente confiável","最小限活用した","很少依赖","Utilisé très peu"
QID202_Answer11,"Somewhat relied on","Un poco dependí","Um pouco confiável","ある程度活用した","有点依赖","Utilisé un peu"
QID202_Answer12,"Moderately relied on","Dependí moderadamente","Depende moderadamente","かなり活用した","适度依赖","Utilisé assez"
QID202_Answer13,"Extensively relied on","Dependí mucho","Depende muito","最大限活用した","重度依赖","Utilisé beaucoup"
QID202_Answer14,"I don't know","No lo sé","Não sei","わからない","我不知道","Je ne sais pas"
